id_contrato;id_inadimplencia;fg_pg_em_dia;fg_atraso_30dias;fg_atraso_60dias;fg_atraso_90dias;id_cliente;cidade_cliente;estado_cliente;uf_cliente;ocupacao;faixa_idade;id_veiculo;velocidade_max;cilindradas;qtd_portas;qtd_assentos;modelo_veiculo;marca_veiculo;tipo_veiculo;valor_veiculo;vetor_caracteristica;id_vendedor_loja;nm_vendedor;nm_loja;cidade_loja;estado_loja;uf_loja;regiao_loja;id_dados_financiamento;prazo;faixa_score;id_tempo;mes;ano;qtd_veiculos;vlr_financiado;vlr_entrada;vlr_juros;vlr_operacao
1594;4;1;0;0;0;1643;Campo Grande;Mato Grosso do Sul;MS;Militar;07. 51 a 55 anos;13;222;3;5;5;Audi Q7;Audi;SUV;518575;{222, 3.0, 5, 5, 2};109;Enrico Silveira;Ipiranga Automóveis;Dourados;Mato Grosso do Sul;MS;Centro-Oeste;9;48;02_BOM;7;Fevereiro;2021;1;311145;207430;15557.25;326702.25
1595;4;1;0;0;0;1273;Joinville;Santa Catarina;SC;Autonômo;07. 51 a 55 anos;2;220;1.8;4;5;Audi A4;Audi;sedan;272990;{220, 1.8, 4, 5, 3};90;Maria Fernanda das Neves;LitoralCar;Brusque ;Santa Catarina;SC;Sul;7;24;02_BOM;10;Maio;2021;1;136495;136495;6824.75;143319.75
1596;4;1;0;0;0;1525;Campo Grande;Mato Grosso do Sul;MS;Militar;05. 41 a 45 anos;93;202;1.6;3;5;Citroen C4;Citroen;hatch;94990;{202, 1.6, 3, 5, 4};108;Ian da Cunha;Rudinei Veículos;Dourados;Mato Grosso do Sul;MS;Centro-Oeste;10;12;03_RUIM;10;Maio;2021;1;47495;47495;3324.65;50819.65
1597;4;1;0;0;0;1187;Brusque ;Santa Catarina;SC;Empresário;03. 31 a 35 anos;100;210;2;5;5;Volvo XC60;Volvo;SUV;389950;{210, 2.0, 5, 5, 2};89;Joaquim Cavalcanti;LitoralCar;Brusque ;Santa Catarina;SC;Sul;3;36;01_EXCELENTE;5;Dezembro;2020;1;272965;116985;8188.95;281153.95
1598;4;1;0;0;0;1175;Brusque ;Santa Catarina;SC;Aposentado;10. Acima de 65 anos;74;168;1.6;5;5;MINI COUNTRYMAN;Mini;SUV;149990;{168, 1.6, 5, 5, 2};86;Ian Cardoso;Santa Catarina Multimarcas;Barra Velha;Santa Catarina;SC;Sul;7;24;02_BOM;6;Janeiro;2021;1;89994;59996;4499.7;94493.7
1599;4;1;0;0;0;1102;Blumenau;Santa Catarina;SC;Profissional Liberal;03. 31 a 35 anos;22;250;4.4;5;5;BMW X5 M;BMW;SUV;597950;{250, 4.4, 5, 5, 2};89;Joaquim Cavalcanti;LitoralCar;Brusque ;Santa Catarina;SC;Sul;2;24;01_EXCELENTE;3;Outubro;2020;1;478360;119590;14350.8;492710.8
1600;4;1;0;0;0;1052;Blumenau;Santa Catarina;SC;Assalariado;05. 41 a 45 anos;104;200;1.4;4;5;Cruze sedan;Chevrolet;sedan;116870;{200, 1.4, 4, 5, 3};88;Francisco Souza;Santa Catarina Multimarcas;Barra Velha;Santa Catarina;SC;Sul;12;36;03_RUIM;5;Dezembro;2020;1;35061;81809;2454.27;37515.27
1601;4;1;0;0;0;1609;Campo Grande;Mato Grosso do Sul;MS;Assalariado;03. 31 a 35 anos;72;209;2;4;5;Jaguar XF;Jaguar;sedan;472400;{209, 2.0, 4, 5, 3};105;João Lucas Almeida;Rudinei Veículos;Dourados;Mato Grosso do Sul;MS;Centro-Oeste;8;36;02_BOM;4;Novembro;2020;1;377920;94480;18896;396816
1602;4;1;0;0;0;1222;Brusque ;Santa Catarina;SC;Profissional Liberal;01. 18 a 24 anos;71;241;2;4;5;Jaguar XJ;Jaguar;sedan;356950;{241, 2.0, 4, 5, 3};90;Maria Fernanda das Neves;LitoralCar;Brusque ;Santa Catarina;SC;Sul;7;24;02_BOM;7;Fevereiro;2021;1;214170;142780;10708.5;224878.5
1603;4;1;0;0;0;1210;Brusque ;Santa Catarina;SC;Assalariado;03. 31 a 35 anos;42;130;2.1;3;3;Sprinter;Mercedes-Benz;utilitário;178000;{130, 2.1, 3, 3, 5};91;Diego da Cruz;LitoralCar;Brusque ;Santa Catarina;SC;Sul;7;24;02_BOM;1;Agosto;2020;2;35600;320400;1780;37380
1604;4;1;0;0;0;1044;Blumenau;Santa Catarina;SC;Militar;06. 46 a 50 anos;4;230;2;5;5;Audi Q3;Audi;SUV;239990;{230, 2.0, 5, 5, 2};89;Joaquim Cavalcanti;LitoralCar;Brusque ;Santa Catarina;SC;Sul;5;60;01_EXCELENTE;5;Dezembro;2020;1;215991;23999;6479.73;222470.73
1605;4;1;0;0;0;1422;Dourados;Mato Grosso do Sul;MS;Empresário;07. 51 a 55 anos;104;200;1.4;4;5;Cruze sedan;Chevrolet;sedan;116870;{200, 1.4, 4, 5, 3};111;Lorenzo Dias;Ipiranga Automóveis;Dourados;Mato Grosso do Sul;MS;Centro-Oeste;12;36;03_RUIM;1;Agosto;2020;1;93496;23374;6544.72;100040.72
1606;4;1;0;0;0;1327;Brusque ;Santa Catarina;SC;Funcionário Público;09. 61 a 65 anos;72;209;2;4;5;Jaguar XF;Jaguar;sedan;472400;{209, 2.0, 4, 5, 3};87;Bianca Castro;Santa Catarina Multimarcas;Barra Velha;Santa Catarina;SC;Sul;9;48;02_BOM;10;Maio;2021;1;283440;188960;14172;297612
1607;4;1;0;0;0;1241;Joinville;Santa Catarina;SC;Autonômo;03. 31 a 35 anos;23;250;4.4;5;4;BMW X6 M;BMW;SUV;986950;{250, 4.4, 5, 4, 2};86;Ian Cardoso;Santa Catarina Multimarcas;Barra Velha;Santa Catarina;SC;Sul;1;12;01_EXCELENTE;9;Abril;2021;1;394780;592170;11843.4;406623.4
1608;4;1;0;0;0;1250;Brusque ;Santa Catarina;SC;Profissional Liberal;09. 61 a 65 anos;49;202;1.6;5;5;Peugeot 3008;Peugeot;SUV;229990;{202, 1.6, 5, 5, 2};88;Francisco Souza;Santa Catarina Multimarcas;Barra Velha;Santa Catarina;SC;Sul;12;36;03_RUIM;5;Dezembro;2020;1;160993;68997;11269.51;172262.51
1609;4;1;0;0;0;1416;Dourados;Mato Grosso do Sul;MS;Empresário;04. 36 a 40 anos;76;192;1.6;2;2;MINI ROADSTER;Mini;conversível;259990;{192, 1.6, 2, 2, 12};111;Lorenzo Dias;Ipiranga Automóveis;Dourados;Mato Grosso do Sul;MS;Centro-Oeste;8;36;02_BOM;7;Fevereiro;2021;1;51998;207992;2599.9;54597.9
1610;4;1;0;0;0;1096;Barra Velha;Santa Catarina;SC;Funcionário Público;03. 31 a 35 anos;90;190;2.2;5;5;Sorento;Kia;SUV;199990;{190, 2.2, 5, 5, 2};88;Francisco Souza;Santa Catarina Multimarcas;Barra Velha;Santa Catarina;SC;Sul;1;12;01_EXCELENTE;10;Maio;2021;1;99995;99995;2999.85;102994.85
1611;4;1;0;0;0;1174;Joinville;Santa Catarina;SC;Autonômo;02. 26 a 30 anos;92;184;2;5;5;C4 Aircross;Citroen;SUV;61590;{184, 2.0, 5, 5, 2};90;Maria Fernanda das Neves;LitoralCar;Brusque ;Santa Catarina;SC;Sul;8;36;02_BOM;3;Outubro;2020;1;55431;6159;2771.55;58202.55
1612;4;1;0;0;0;1636;Campo Grande;Mato Grosso do Sul;MS;Autonômo;02. 26 a 30 anos;104;200;1.4;4;5;Cruze sedan;Chevrolet;sedan;116870;{200, 1.4, 4, 5, 3};112;Matheus da Rocha;Ipiranga Automóveis;Dourados;Mato Grosso do Sul;MS;Centro-Oeste;2;24;01_EXCELENTE;9;Abril;2021;1;116870;0;3506.1;120376.1
1613;4;1;0;0;0;1101;Brusque ;Santa Catarina;SC;Empresário;04. 36 a 40 anos;29;250;3;4;5;BMW 7 Series hybrid;BMW;sedan;656950;{250, 3.0, 4, 5, 3};87;Bianca Castro;Santa Catarina Multimarcas;Barra Velha;Santa Catarina;SC;Sul;5;60;01_EXCELENTE;13;Agosto;2021;1;262780;394170;7883.4;270663.4
1614;4;1;0;0;0;1193;Joinville;Santa Catarina;SC;Profissional Liberal;05. 41 a 45 anos;28;240;2;5;5;BMW 5 Series;BMW;cupê;425950;{240, 2.0, 5, 5, 6};88;Francisco Souza;Santa Catarina Multimarcas;Barra Velha;Santa Catarina;SC;Sul;1;12;01_EXCELENTE;4;Novembro;2020;1;85190;340760;2555.7;87745.7
1615;4;1;0;0;0;1582;Dourados;Mato Grosso do Sul;MS;Profissional Liberal;01. 18 a 24 anos;25;230;2;2;4;BMW 2 Series;BMW;sedan;257950;{230, 2.0, 2, 4, 3};106;Lívia Nogueira;Rudinei Veículos;Dourados;Mato Grosso do Sul;MS;Centro-Oeste;8;36;02_BOM;8;Março;2021;1;180565;77385;9028.25;189593.25
1616;4;1;0;0;0;1411;Campo Grande;Mato Grosso do Sul;MS;Militar;02. 26 a 30 anos;66;195;1.6;4;5;New Focus sedan;Ford;sedan;70690;{195, 1.6, 4, 5, 3};108;Ian da Cunha;Rudinei Veículos;Dourados;Mato Grosso do Sul;MS;Centro-Oeste;2;24;01_EXCELENTE;8;Março;2021;1;28276;42414;848.28;29124.28
1617;4;1;0;0;0;1333;Blumenau;Santa Catarina;SC;Assalariado;03. 31 a 35 anos;102;190;2;5;5;ASX;Mitsubishi;SUV;125990;{190, 2.0, 5, 5, 2};89;Joaquim Cavalcanti;LitoralCar;Brusque ;Santa Catarina;SC;Sul;14;24;04_PESSIMO;9;Abril;2021;1;62995;62995;6299.5;69294.5
1618;4;1;0;0;0;1237;Joinville;Santa Catarina;SC;Militar;03. 31 a 35 anos;38;250;6.2;4;5;Benz C Class AMG;Mercedes-Benz;sedan;489900;{250, 6.2, 4, 5, 3};91;Diego da Cruz;LitoralCar;Brusque ;Santa Catarina;SC;Sul;9;48;02_BOM;5;Dezembro;2020;1;97980;391920;4899;102879
1619;4;1;0;0;0;1554;Dourados;Mato Grosso do Sul;MS;Assalariado;08. 56 a 60 anos;94;185;2;5;5;Toyota RAV4;Toyota;SUV;282490;{185, 2.0, 5, 5, 2};105;João Lucas Almeida;Rudinei Veículos;Dourados;Mato Grosso do Sul;MS;Centro-Oeste;8;36;02_BOM;7;Fevereiro;2021;1;169494;112996;8474.7;177968.7
1620;4;1;0;0;0;1016;Colombo;Paraná;PR;Assalariado;07. 51 a 55 anos;11;242;2;5;4;Audi A5 cupê;Audi;cupê;329990;{242, 2.0, 5, 4, 6};75;Maria Sophia Martins;7place;Curitiba;Paraná;PR;Sul;5;60;01_EXCELENTE;1;Agosto;2020;1;329990;0;9899.7;339889.7
1621;4;1;0;0;0;1089;Barra Velha;Santa Catarina;SC;Autonômo;06. 46 a 50 anos;63;181;1.4;4;5;Jetta;Volkswagen;sedan;137720;{181, 1.4, 4, 5, 3};92;Anthony Farias;LitoralCar;Brusque ;Santa Catarina;SC;Sul;6;12;02_BOM;1;Agosto;2020;1;123948;13772;6197.4;130145.4
1622;4;1;0;0;0;1219;Blumenau;Santa Catarina;SC;Funcionário Público;02. 26 a 30 anos;3;228;2;4;5;Audi A6;Audi;sedan;424990;{228, 2.0, 4, 5, 3};88;Francisco Souza;Santa Catarina Multimarcas;Barra Velha;Santa Catarina;SC;Sul;5;60;01_EXCELENTE;13;Agosto;2021;1;169996;254994;5099.88;175095.88
1623;4;1;0;0;0;1265;Joinville;Santa Catarina;SC;Assalariado;03. 31 a 35 anos;39;210;5.5;5;5;Benz G Class AMG;Mercedes-Benz;SUV;1685900;{210, 5.5, 5, 5, 2};90;Maria Fernanda das Neves;LitoralCar;Brusque ;Santa Catarina;SC;Sul;4;48;01_EXCELENTE;8;Março;2021;1;1011540;674360;30346.2;1041886.2
1624;4;1;0;0;0;1275;Barra Velha;Santa Catarina;SC;Empresário;04. 36 a 40 anos;49;202;1.6;5;5;Peugeot 3008;Peugeot;SUV;229990;{202, 1.6, 5, 5, 2};92;Anthony Farias;LitoralCar;Brusque ;Santa Catarina;SC;Sul;7;24;02_BOM;6;Janeiro;2021;1;206991;22999;10349.55;217340.55
1625;4;1;0;0;0;1501;Campo Grande;Mato Grosso do Sul;MS;Assalariado;06. 46 a 50 anos;102;190;2;5;5;ASX;Mitsubishi;SUV;125990;{190, 2.0, 5, 5, 2};109;Enrico Silveira;Ipiranga Automóveis;Dourados;Mato Grosso do Sul;MS;Centro-Oeste;13;12;04_PESSIMO;3;Outubro;2020;1;25198;100792;2519.8;27717.8
1626;4;1;0;0;0;1341;Brusque ;Santa Catarina;SC;Aposentado;10. Acima de 65 anos;18;250;3;2;4;BMW 1 Series M;BMW;sedan;259950;{250, 3.0, 2, 4, 3};87;Bianca Castro;Santa Catarina Multimarcas;Barra Velha;Santa Catarina;SC;Sul;6;12;02_BOM;12;Julho;2021;1;181965;77985;9098.25;191063.25
1627;4;1;0;0;0;1432;Campo Grande;Mato Grosso do Sul;MS;Funcionário Público;09. 61 a 65 anos;42;130;2.1;3;3;Sprinter;Mercedes-Benz;utilitário;178000;{130, 2.1, 3, 3, 5};111;Lorenzo Dias;Ipiranga Automóveis;Dourados;Mato Grosso do Sul;MS;Centro-Oeste;4;48;01_EXCELENTE;1;Agosto;2020;2;142400;213600;4272;146672
1628;4;1;0;0;0;1488;Dourados;Mato Grosso do Sul;MS;Assalariado;06. 46 a 50 anos;29;250;3;4;5;BMW 7 Series hybrid;BMW;sedan;656950;{250, 3.0, 4, 5, 3};111;Lorenzo Dias;Ipiranga Automóveis;Dourados;Mato Grosso do Sul;MS;Centro-Oeste;4;48;01_EXCELENTE;5;Dezembro;2020;1;591255;65695;17737.65;608992.65
1629;4;1;0;0;0;1369;Barra Velha;Santa Catarina;SC;Funcionário Público;08. 56 a 60 anos;72;209;2;4;5;Jaguar XF;Jaguar;sedan;472400;{209, 2.0, 4, 5, 3};87;Bianca Castro;Santa Catarina Multimarcas;Barra Velha;Santa Catarina;SC;Sul;9;48;02_BOM;2;Setembro;2020;1;425160;47240;21258;446418
1630;4;1;0;0;0;1276;Joinville;Santa Catarina;SC;Funcionário Público;03. 31 a 35 anos;88;171;2;5;5;Sportage;Kia;SUV;195990;{171, 2.0, 5, 5, 2};92;Anthony Farias;LitoralCar;Brusque ;Santa Catarina;SC;Sul;7;24;02_BOM;10;Maio;2021;1;78396;117594;3919.8;82315.8
1631;4;1;0;0;0;1026;Blumenau;Santa Catarina;SC;Empresário;06. 46 a 50 anos;39;210;5.5;5;5;Benz G Class AMG;Mercedes-Benz;SUV;1685900;{210, 5.5, 5, 5, 2};88;Francisco Souza;Santa Catarina Multimarcas;Barra Velha;Santa Catarina;SC;Sul;3;36;01_EXCELENTE;9;Abril;2021;1;1011540;674360;30346.2;1041886.2
1632;4;1;0;0;0;1280;Joinville;Santa Catarina;SC;Assalariado;03. 31 a 35 anos;84;210;3;5;5;Range Rover;Land Rover;SUV;968950;{210, 3.0, 5, 5, 2};91;Diego da Cruz;LitoralCar;Brusque ;Santa Catarina;SC;Sul;7;24;02_BOM;9;Abril;2021;1;387580;581370;19379;406959
1633;4;1;0;0;0;1417;Dourados;Mato Grosso do Sul;MS;Empresário;02. 26 a 30 anos;86;210;3;5;5;Range Rover Sport;Land Rover;SUV;982950;{210, 3.0, 5, 5, 2};110;Alice Souza;Ipiranga Automóveis;Dourados;Mato Grosso do Sul;MS;Centro-Oeste;7;24;02_BOM;11;Junho;2021;1;688065;294885;34403.25;722468.25
1634;4;1;0;0;0;1074;Joinville;Santa Catarina;SC;Empresário;01. 18 a 24 anos;68;260;3.7;2;4;Mustang;Ford;esportivo;537049;{260, 3.7, 2, 4, 10};87;Bianca Castro;Santa Catarina Multimarcas;Barra Velha;Santa Catarina;SC;Sul;4;48;01_EXCELENTE;7;Fevereiro;2021;1;322229.4;214819.6;9666.882;331896.282
1635;4;1;0;0;0;1121;Brusque ;Santa Catarina;SC;Profissional Liberal;06. 46 a 50 anos;14;300;4.2;2;2;Audi R8;Audi;esportivo;1485695;{300, 4.2, 2, 2, 10};89;Joaquim Cavalcanti;LitoralCar;Brusque ;Santa Catarina;SC;Sul;4;48;01_EXCELENTE;10;Maio;2021;1;445708.5;1039986.5;13371.255;459079.755
1636;4;1;0;0;0;1371;Barra Velha;Santa Catarina;SC;Funcionário Público;03. 31 a 35 anos;32;230;3;5;5;BMW X5;BMW;SUV;597950;{230, 3.0, 5, 5, 2};91;Diego da Cruz;LitoralCar;Brusque ;Santa Catarina;SC;Sul;8;36;02_BOM;10;Maio;2021;1;538155;59795;26907.75;565062.75
1637;4;1;0;0;0;1617;Campo Grande;Mato Grosso do Sul;MS;Militar;07. 51 a 55 anos;92;184;2;5;5;C4 Aircross;Citroen;SUV;61590;{184, 2.0, 5, 5, 2};109;Enrico Silveira;Ipiranga Automóveis;Dourados;Mato Grosso do Sul;MS;Centro-Oeste;9;48;02_BOM;2;Setembro;2020;1;12318;49272;615.9;12933.9
1638;4;1;0;0;0;1458;Dourados;Mato Grosso do Sul;MS;Profissional Liberal;01. 18 a 24 anos;92;184;2;5;5;C4 Aircross;Citroen;SUV;61590;{184, 2.0, 5, 5, 2};112;Matheus da Rocha;Ipiranga Automóveis;Dourados;Mato Grosso do Sul;MS;Centro-Oeste;9;48;02_BOM;9;Abril;2021;1;36954;24636;1847.7;38801.7
1639;4;1;0;0;0;1358;Joinville;Santa Catarina;SC;Profissional Liberal;03. 31 a 35 anos;23;250;4.4;5;4;BMW X6 M;BMW;SUV;986950;{250, 4.4, 5, 4, 2};90;Maria Fernanda das Neves;LitoralCar;Brusque ;Santa Catarina;SC;Sul;7;24;02_BOM;5;Dezembro;2020;1;690865;296085;34543.25;725408.25
1640;4;1;0;0;0;1558;Dourados;Mato Grosso do Sul;MS;Assalariado;06. 46 a 50 anos;23;250;4.4;5;4;BMW X6 M;BMW;SUV;986950;{250, 4.4, 5, 4, 2};111;Lorenzo Dias;Ipiranga Automóveis;Dourados;Mato Grosso do Sul;MS;Centro-Oeste;8;36;02_BOM;12;Julho;2021;1;493475;493475;24673.75;518148.75
1641;4;1;0;0;0;1448;Dourados;Mato Grosso do Sul;MS;Empresário;08. 56 a 60 anos;26;229;2;5;5;BMW 3 Series cupê;BMW;cupê;253950;{229, 2.0, 5, 5, 6};109;Enrico Silveira;Ipiranga Automóveis;Dourados;Mato Grosso do Sul;MS;Centro-Oeste;4;48;01_EXCELENTE;1;Agosto;2020;1;152370;101580;4571.1;156941.1
1642;4;1;0;0;0;1091;Blumenau;Santa Catarina;SC;Empresário;07. 51 a 55 anos;15;210;1.6;4;5;BMW 3 Series;BMW;sedan;245043;{210, 1.6, 4, 5, 3};89;Joaquim Cavalcanti;LitoralCar;Brusque ;Santa Catarina;SC;Sul;4;48;01_EXCELENTE;13;Agosto;2021;1;122521.5;122521.5;3675.645;126197.145
1643;4;1;0;0;0;1588;Campo Grande;Mato Grosso do Sul;MS;Assalariado;03. 31 a 35 anos;35;226;1.8;4;5;Benz C Class;Mercedes-Benz;sedan;237900;{226, 1.8, 4, 5, 3};110;Alice Souza;Ipiranga Automóveis;Dourados;Mato Grosso do Sul;MS;Centro-Oeste;8;36;02_BOM;2;Setembro;2020;1;118950;118950;5947.5;124897.5
1644;4;1;0;0;0;1464;Dourados;Mato Grosso do Sul;MS;Militar;02. 26 a 30 anos;21;250;4.4;4;5;BMW M5;BMW;sedan;1006950;{250, 4.4, 4, 5, 3};107;Marcos Vinicius Moraes;Rudinei Veículos;Dourados;Mato Grosso do Sul;MS;Centro-Oeste;9;48;02_BOM;9;Abril;2021;1;805560;201390;40278;845838
1645;4;1;0;0;0;1191;Blumenau;Santa Catarina;SC;Militar;07. 51 a 55 anos;8;250;4;5;4;Audi RS7;Audi;cupê;1046000;{250, 4.0, 5, 4, 6};91;Diego da Cruz;LitoralCar;Brusque ;Santa Catarina;SC;Sul;2;24;01_EXCELENTE;8;Março;2021;1;627600;418400;18828;646428
1646;4;1;0;0;0;1548;Dourados;Mato Grosso do Sul;MS;Profissional Liberal;01. 18 a 24 anos;88;171;2;5;5;Sportage;Kia;SUV;195990;{171, 2.0, 5, 5, 2};106;Lívia Nogueira;Rudinei Veículos;Dourados;Mato Grosso do Sul;MS;Centro-Oeste;7;24;02_BOM;4;Novembro;2020;1;97995;97995;4899.75;102894.75
1647;4;1;0;0;0;1200;Barra Velha;Santa Catarina;SC;Autonômo;09. 61 a 65 anos;43;202;1.6;5;5;Benz A Class;Mercedes-Benz;hatch;319900;{202, 1.6, 5, 5, 4};91;Diego da Cruz;LitoralCar;Brusque ;Santa Catarina;SC;Sul;1;12;01_EXCELENTE;11;Junho;2021;1;223930;95970;6717.9;230647.9
1648;4;1;0;0;0;1231;Brusque ;Santa Catarina;SC;Profissional Liberal;07. 51 a 55 anos;98;230;2;4;5;Volvo S60;Volvo;sedan;381950;{230, 2.0, 4, 5, 3};91;Diego da Cruz;LitoralCar;Brusque ;Santa Catarina;SC;Sul;2;24;01_EXCELENTE;5;Dezembro;2020;1;267365;114585;8020.95;275385.95
1649;4;1;0;0;0;1005;Pinhais;Paraná;PR;Funcionário Público;09. 61 a 65 anos;96;190;2;4;5;Camry;Toyota;sedan;318690;{190, 2.0, 4, 5, 3};70;Arthur Almeida;Valesul;São José dos Pinhais;Paraná;PR;Sul;14;24;04_PESSIMO;6;Janeiro;2021;1;191214;127476;19121.4;210335.4
1650;4;1;0;0;0;1075;Barra Velha;Santa Catarina;SC;Funcionário Público;01. 18 a 24 anos;2;220;1.8;4;5;Audi A4;Audi;sedan;272990;{220, 1.8, 4, 5, 3};92;Anthony Farias;LitoralCar;Brusque ;Santa Catarina;SC;Sul;8;36;02_BOM;12;Julho;2021;1;245691;27299;12284.55;257975.55
1651;4;1;0;0;0;118;Itapecerica da Serra;São Paulo;SP;Funcionário Público;09. 61 a 65 anos;100;210;2;5;5;Volvo XC60;Volvo;SUV;389950;{210, 2.0, 5, 5, 2};18;Diego Monteiro;Auto Shopping Cristal;São Paulo;São Paulo;SP;Sudeste;8;36;02_BOM;1;Agosto;2020;1;116985;272965;5849.25;122834.25
1652;4;1;0;0;0;1006;Colombo;Paraná;PR;Empresário;07. 51 a 55 anos;46;250;3;4;5;Benz S Class;Mercedes-Benz;sedan;1330900;{250, 3.0, 4, 5, 3};74;Cauê Araújo;7place;Curitiba;Paraná;PR;Sul;6;12;02_BOM;2;Setembro;2020;1;798540;532360;39927;838467
1653;4;1;0;0;0;1288;Joinville;Santa Catarina;SC;Assalariado;07. 51 a 55 anos;28;240;2;5;5;BMW 5 Series;BMW;cupê;425950;{240, 2.0, 5, 5, 6};89;Joaquim Cavalcanti;LitoralCar;Brusque ;Santa Catarina;SC;Sul;1;12;01_EXCELENTE;9;Abril;2021;1;127785;298165;3833.55;131618.55
1654;4;1;0;0;0;1414;Campo Grande;Mato Grosso do Sul;MS;Funcionário Público;06. 46 a 50 anos;26;229;2;5;5;BMW 3 Series cupê;BMW;cupê;253950;{229, 2.0, 5, 5, 6};110;Alice Souza;Ipiranga Automóveis;Dourados;Mato Grosso do Sul;MS;Centro-Oeste;9;48;02_BOM;6;Janeiro;2021;1;177765;76185;8888.25;186653.25
1655;4;1;0;0;0;403;Rio de Janeiro;Rio de Janeiro;RJ;Militar;05. 41 a 45 anos;99;230;2;5;5;Volvo V60;Volvo;minivan;225950;{230, 2.0, 5, 5, 7};52;Melissa Gomes;AB Intercar;Botafogo;Rio de Janeiro;RJ;Sudeste;4;48;01_EXCELENTE;5;Dezembro;2020;1;67785;158165;2033.55;69818.55
1656;4;1;0;0;0;486;Rio de Janeiro;Rio de Janeiro;RJ;Empresário;05. 41 a 45 anos;11;242;2;5;4;Audi A5 cupê;Audi;cupê;329990;{242, 2.0, 5, 4, 6};47;Ana Clara da Cunha;Simcauto;Rio de Janeiro;Rio de Janeiro;RJ;Sudeste;8;36;02_BOM;12;Julho;2021;1;296991;32999;14849.55;311840.55
1657;4;1;0;0;0;99;Cotia;São Paulo;SP;Assalariado;02. 26 a 30 anos;2;220;1.8;4;5;Audi A4;Audi;sedan;272990;{220, 1.8, 4, 5, 3};19;Luna da Mota;Auto Shopping Cristal;São Paulo;São Paulo;SP;Sudeste;2;24;01_EXCELENTE;4;Novembro;2020;1;109196;163794;3275.88;112471.88
1658;4;1;0;0;0;310;São Paulo;São Paulo;SP;Funcionário Público;09. 61 a 65 anos;21;250;4.4;4;5;BMW M5;BMW;sedan;1006950;{250, 4.4, 4, 5, 3};23;Isis Cavalcanti;Viamar;São Paulo;São Paulo;SP;Sudeste;5;60;01_EXCELENTE;5;Dezembro;2020;1;1006950;0;30208.5;1037158.5
1659;4;1;0;0;0;1338;Blumenau;Santa Catarina;SC;Aposentado;10. Acima de 65 anos;21;250;4.4;4;5;BMW M5;BMW;sedan;1006950;{250, 4.4, 4, 5, 3};89;Joaquim Cavalcanti;LitoralCar;Brusque ;Santa Catarina;SC;Sul;2;24;01_EXCELENTE;11;Junho;2021;1;1006950;0;30208.5;1037158.5
1660;4;1;0;0;0;182;Carapicuíba;São Paulo;SP;Autonômo;07. 51 a 55 anos;41;250;2;4;5;Benz CLA Class AMG;Mercedes-Benz;sedan;431900;{250, 2.0, 4, 5, 3};24;Breno Sales;Viamar;São Paulo;São Paulo;SP;Sudeste;9;48;02_BOM;10;Maio;2021;1;86380;345520;4319;90699
1661;4;1;0;0;0;1309;Blumenau;Santa Catarina;SC;Assalariado;06. 46 a 50 anos;74;168;1.6;5;5;MINI COUNTRYMAN;Mini;SUV;149990;{168, 1.6, 5, 5, 2};86;Ian Cardoso;Santa Catarina Multimarcas;Barra Velha;Santa Catarina;SC;Sul;6;12;02_BOM;8;Março;2021;1;134991;14999;6749.55;141740.55
1662;4;1;0;0;0;587;Rio de Janeiro;Rio de Janeiro;RJ;Empresário;03. 31 a 35 anos;24;213;2;2;4;BMW 1 Series couple;BMW;sedan;246950;{213, 2.0, 2, 4, 3};50;João Miguel da Cruz;AB Intercar;Botafogo;Rio de Janeiro;RJ;Sudeste;3;36;01_EXCELENTE;10;Maio;2021;1;49390;197560;1481.7;50871.7
1663;4;1;0;0;0;181;Itapevi;São Paulo;SP;Autonômo;05. 41 a 45 anos;23;250;4.4;5;4;BMW X6 M;BMW;SUV;986950;{250, 4.4, 5, 4, 2};27;João Pedro Viana;Mercadocar;São Paulo;São Paulo;SP;Sudeste;3;36;01_EXCELENTE;3;Outubro;2020;1;394780;592170;11843.4;406623.4
1664;1;0;1;0;0;306;São Paulo;São Paulo;SP;Profissional Liberal;02. 26 a 30 anos;45;240;2;2;4;Benz E Class;Mercedes-Benz;sedan;557900;{240, 2.0, 2, 4, 3};21;Emanuelly da Luz;Viamar;São Paulo;São Paulo;SP;Sudeste;4;48;01_EXCELENTE;9;Abril;2021;1;278950;278950;8368.5;287318.5
1665;3;0;1;1;1;1590;Campo Grande;Mato Grosso do Sul;MS;Aposentado;10. Acima de 65 anos;92;184;2;5;5;C4 Aircross;Citroen;SUV;61590;{184, 2.0, 5, 5, 2};107;Marcos Vinicius Moraes;Rudinei Veículos;Dourados;Mato Grosso do Sul;MS;Centro-Oeste;4;48;01_EXCELENTE;13;Agosto;2021;1;49272;12318;1478.16;50750.16
1666;1;0;1;0;0;576;Rio de Janeiro;Rio de Janeiro;RJ;Aposentado;10. Acima de 65 anos;12;235;2.5;5;5;Audi A7;Audi;cupê;492033;{235, 2.5, 5, 5, 6};52;Melissa Gomes;AB Intercar;Botafogo;Rio de Janeiro;RJ;Sudeste;15;36;04_PESSIMO;11;Junho;2021;1;196813.2;295219.8;19681.32;216494.52
